parameter,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,run_id,region_index,region,rank
beta,1.0866366958961566,0.26003813363559497,0.00812006520456588,1319.518010089744,1089.7951023519424,1.0056011927959043,14.49717103121045,copath_tau_mapt_REGION-RF_rank30_region271_cHATA,271,cHATA,30
gamma,0.0652854160970865,0.05154451278810016,0.0013015804993531188,1205.685202437366,1117.9799007869235,1.0066752050948358,13.246522181493598,copath_tau_mapt_REGION-RF_rank30_region271_cHATA,271,cHATA,30
sigma,0.5806181680594883,0.11131953313784036,0.002282683379993713,2471.8277599733783,2363.5931679878317,0.9998556527708433,27.157272217596088,copath_tau_mapt_REGION-RF_rank30_region271_cHATA,271,cHATA,30
u0,0.009572440984015274,0.006304372231286465,0.00013112708095926022,1541.957509414894,1023.501225497983,1.001510970994637,16.941050873058305,copath_tau_mapt_REGION-RF_rank30_region271_cHATA,271,cHATA,30
alpha,1.145570943335569,0.5703938597876392,0.012923117905072428,1462.2580489498205,891.9594132574458,1.0043286967347833,16.37742116760733,copath_tau_mapt_REGION-RF_rank13_region272_cAPr,272,cAPr,13
beta,1.3765536553829054,0.583328087822877,0.02496810333672304,934.2026357700244,402.6420789167624,1.0079968430589423,10.46315322585008,copath_tau_mapt_REGION-RF_rank13_region272_cAPr,272,cAPr,13
gamma,0.061263318169125995,0.048860621912458053,0.0010451785214777717,1614.917347547846,1184.564269697052,1.0017510250023416,18.0872189902878,copath_tau_mapt_REGION-RF_rank13_region272_cAPr,272,cAPr,13
sigma,1.4241818609955867,0.2900156004747041,0.007908081095227974,1666.9478035842035,1363.778701919692,1.0026507338481565,18.66996475986116,copath_tau_mapt_REGION-RF_rank13_region272_cAPr,272,cAPr,13
u0,0.00887481665666612,0.00625942329684572,0.00013773719341554183,1444.452508788948,719.8552276742316,1.0044370274692083,16.177997522416398,copath_tau_mapt_REGION-RF_rank13_region272_cAPr,272,cAPr,13
alpha,1.200941412320884,0.6425781240340365,0.022180877501976542,674.2344698154573,475.61720237030045,1.0035499460886597,4.439082402693186,copath_tau_mapt_REGION-RF_rank164_region273_cCLA,273,cCLA,164
beta,0.5449069360004517,0.3593672653121896,0.02288271960716588,466.76368130857037,301.0179225411168,1.0129950330217918,3.0731185317183307,copath_tau_mapt_REGION-RF_rank164_region273_cCLA,273,cCLA,164
gamma,0.08908940167047635,0.06411557735295614,0.001729564648755197,843.8930598811825,509.8719678559931,1.0099294513992483,5.556095096856738,copath_tau_mapt_REGION-RF_rank164_region273_cCLA,273,cCLA,164
sigma,0.15962812624790712,0.03478988792557508,0.001353565193473163,869.2355693421043,480.45337677548935,1.0063702349691883,5.7229472719151495,copath_tau_mapt_REGION-RF_rank164_region273_cCLA,273,cCLA,164
u0,0.011968080018471274,0.0064667781247516425,0.00016021191216079498,1309.0461940366172,969.5610101864038,1.0012291066291765,8.618609970876955,copath_tau_mapt_REGION-RF_rank164_region273_cCLA,273,cCLA,164
alpha,1.2950576854418856,0.4963213348959718,0.01665501240290963,692.523373485925,354.5508434350212,1.0040187279596713,5.222413567153259,copath_tau_mapt_REGION-RF_rank118_region274_cEP,274,cEP,118
beta,0.5600124788345121,0.18875965754645213,0.013096069013123298,703.7136195178116,379.23630423153537,1.0049929570064278,5.306800744444532,copath_tau_mapt_REGION-RF_rank118_region274_cEP,274,cEP,118
gamma,0.08714637321184332,0.06132777893333587,0.0013950849600347906,1438.746663257403,1081.5796659833954,1.00133833867944,10.849785554631035,copath_tau_mapt_REGION-RF_rank118_region274_cEP,274,cEP,118
sigma,0.1416258212420952,0.029440994664468256,0.0006902778441178616,1837.4664031042716,1570.047552686288,1.0007368853361618,13.856585698266079,copath_tau_mapt_REGION-RF_rank118_region274_cEP,274,cEP,118
u0,0.013262593428834221,0.00661805002780596,0.00015609910190503642,1555.0601302532298,1065.370094046474,1.0006274438031941,11.726921332769482,copath_tau_mapt_REGION-RF_rank118_region274_cEP,274,cEP,118
alpha,1.319869169682489,0.6905846973077939,0.02471289346637919,637.2185863484011,554.3779100831172,1.0017694560047705,3.5071747831383187,copath_tau_mapt_REGION-RF_rank237_region275_cLA,275,cLA,237
beta,0.4373695697606889,0.27739403274659324,0.014014261147523696,650.6916302078853,471.8122706956677,1.005437614045635,3.5813288029494483,copath_tau_mapt_REGION-RF_rank237_region275_cLA,275,cLA,237
gamma,0.10216247185351378,0.06667835146484932,0.0019070312157259835,787.5580748669747,491.7757038376538,1.0030561480568905,4.334625322620809,copath_tau_mapt_REGION-RF_rank237_region275_cLA,275,cLA,237
sigma,0.08588274127112251,0.01901400249687824,0.0005447869569291804,1106.9461061201678,1162.773365901917,1.0035054768989127,6.092498795311617,copath_tau_mapt_REGION-RF_rank237_region275_cLA,275,cLA,237
u0,0.015592168645317418,0.006602052451059442,0.0001691901983487263,1434.691136435658,1309.9137711963858,1.0011051094648435,7.896368189970048,copath_tau_mapt_REGION-RF_rank237_region275_cLA,275,cLA,237
alpha,1.1166752156825173,0.515747270636049,0.016904297879390184,763.8807665838098,472.96898285629226,1.0040808965816215,4.475016060924842,copath_tau_mapt_REGION-RF_rank126_region276_cBLA,276,cBLA,126
beta,0.5959286741491988,0.28129750330225295,0.013349285595707958,803.3857637157209,438.5421487994306,1.0092810385475492,4.706446808216339,copath_tau_mapt_REGION-RF_rank126_region276_cBLA,276,cBLA,126
gamma,0.08829394386023755,0.06353227173925989,0.0014575220407135065,1399.1451408962407,1064.301949294274,1.0030941038997223,8.196563195427276,copath_tau_mapt_REGION-RF_rank126_region276_cBLA,276,cBLA,126
sigma,0.11810883579644635,0.026150714620060765,0.0006726395939514576,1588.6177204717235,1431.0358963615151,1.0019927957050352,9.30654380208275,copath_tau_mapt_REGION-RF_rank126_region276_cBLA,276,cBLA,126
u0,0.012600265672744453,0.006470858065922112,0.00015547835228049491,1521.0829072007177,1283.7660416819367,1.0009598928992234,8.910906960209008,copath_tau_mapt_REGION-RF_rank126_region276_cBLA,276,cBLA,126
alpha,1.2098765352309817,0.586180504257251,0.029775093724659384,293.2764279545273,185.63930287082044,1.008379494716742,1.9788832071855988,copath_tau_mapt_REGION-RF_rank143_region277_cBMA,277,cBMA,143
beta,0.5499952560529751,0.3040509996995227,0.024925941983657725,294.1128547022806,169.43572736313885,1.007915702474867,1.98452699811934,copath_tau_mapt_REGION-RF_rank143_region277_cBMA,277,cBMA,143
gamma,0.08989669641863639,0.06444334303758038,0.0017098480616845359,1037.8187144060532,742.3876457528219,1.0020575078139047,7.002683578645866,copath_tau_mapt_REGION-RF_rank143_region277_cBMA,277,cBMA,143
sigma,0.12498189443189295,0.026009826588874817,0.0006456903644768503,1580.3121324340414,1806.8218969160228,1.0011151786154215,10.6631588593621,copath_tau_mapt_REGION-RF_rank143_region277_cBMA,277,cBMA,143
u0,0.014001494150397314,0.00667767159276009,0.0001627239460928964,1469.411600515676,1176.5478470310034,1.0020303622949709,9.914857327555286,copath_tau_mapt_REGION-RF_rank143_region277_cBMA,277,cBMA,143
alpha,1.4562282743637807,0.5011047143618299,0.012844597470356312,1293.5822084786919,960.4143927169232,1.0029053967037096,11.276388720655287,copath_tau_mapt_REGION-RF_rank95_region278_cPA,278,cPA,95
beta,0.6016923027981493,0.14107049283350553,0.004724944276869964,1247.545763492771,930.0276315972213,1.0030183422559524,10.875080751532227,copath_tau_mapt_REGION-RF_rank95_region278_cPA,278,cPA,95
gamma,0.0854176845469834,0.058408675512321734,0.0014849711233728242,1344.3685800406727,1258.3369867660997,1.0023185246200632,11.719102653864088,copath_tau_mapt_REGION-RF_rank95_region278_cPA,278,cPA,95
sigma,0.17477863156250245,0.03652507780979842,0.0008111438675581411,2278.924173674394,2186.654817765006,1.000490109546939,19.86579181347322,copath_tau_mapt_REGION-RF_rank95_region278_cPA,278,cPA,95
u0,0.01254635858329492,0.006388976099813462,0.00012545308447929046,2180.6591471925594,1485.1749028289207,1.0006488655805026,19.009197907811984,copath_tau_mapt_REGION-RF_rank95_region278_cPA,278,cPA,95
alpha,1.0476268265712079,0.580268992448956,0.017929697084490135,822.573929610133,738.965896307337,1.0020871452746067,4.240028090484288,copath_tau_mapt_REGION-RF_rank167_region279_cCP,279,cCP,167
beta,0.5815109454423136,0.32091153732644623,0.013248531048196587,874.5757743776059,691.0641595039864,1.0036587293299304,4.508076073327109,copath_tau_mapt_REGION-RF_rank167_region279_cCP,279,cCP,167
gamma,0.08716125537896068,0.062412830533605274,0.0012483181716712718,1538.7242623933355,1059.8226130608307,1.0010226659908303,7.931486594949203,copath_tau_mapt_REGION-RF_rank167_region279_cCP,279,cCP,167
sigma,0.11364583581194963,0.023209889425364612,0.0005804547771195628,1716.213009430444,1758.1949264714583,1.005722495612723,8.846367611831031,copath_tau_mapt_REGION-RF_rank167_region279_cCP,279,cCP,167
u0,0.013624450614534251,0.006557133225625546,0.00014025381231588872,1855.9004174090967,1302.1386415442084,1.0016356912919926,9.566398374290454,copath_tau_mapt_REGION-RF_rank167_region279_cCP,279,cCP,167
alpha,1.6338993660226222,0.7122682241494602,0.02523933030965027,690.677935457674,464.2229845677675,1.0082807599466945,4.356792356336531,copath_tau_mapt_REGION-RF_rank242_region280_cACB,280,cACB,242
beta,0.3664565819112805,0.19791989735117516,0.011157915652841266,731.0311352846796,413.0257940406175,1.0060018118460503,4.611340103606783,copath_tau_mapt_REGION-RF_rank242_region280_cACB,280,cACB,242
gamma,0.11404410858040898,0.07091305342536557,0.0020015408571210187,738.2331237745502,267.5869265195093,1.0047343338448969,4.656770204660032,copath_tau_mapt_REGION-RF_rank242_region280_cACB,280,cACB,242
sigma,0.0804395474344999,0.018644647104626967,0.0005497638272985325,1163.7542171753191,1602.99624270078,1.0027957267893222,7.340954760172076,copath_tau_mapt_REGION-RF_rank242_region280_cACB,280,cACB,242
u0,0.016452123135563684,0.006738371776406036,0.00016399597400602105,1535.6746947477702,1353.7812661623611,1.002218359839379,9.68702694615982,copath_tau_mapt_REGION-RF_rank242_region280_cACB,280,cACB,242
alpha,0.7891463490154054,0.6000873626221523,0.012584475192593536,1365.9238460583551,800.2869196346333,1.0027348705246046,19.12576445795675,copath_tau_mapt_REGION-RF_rank1_region281_cFS,281,cFS,389
beta,-0.0067097093351605585,0.9999131622770927,0.019413497471747154,2641.6345306205453,2415.2237006809833,1.0028379706604922,36.98835770562806,copath_tau_mapt_REGION-RF_rank1_region281_cFS,281,cFS,389
gamma,0.07902077818973702,0.05941920876411028,0.0010874742553664465,2118.330443091011,1352.2562477639356,1.0001733859332809,29.661016033647133,copath_tau_mapt_REGION-RF_rank1_region281_cFS,281,cFS,389
sigma,1.687339545453215,1.9841655385945212,0.043356057217975794,2573.8272533497775,2356.230182991659,1.003043277426442,36.03891530636222,copath_tau_mapt_REGION-RF_rank1_region281_cFS,281,cFS,389
u0,0.007973011898654646,0.006141766719076496,0.00011957120717079802,1656.2292773292975,983.0998495941922,1.0019983775478876,23.190642097640612,copath_tau_mapt_REGION-RF_rank1_region281_cFS,281,cFS,389
alpha,2.057160181871548,0.6297850199111272,0.030436832760630094,550.1060257677349,105.60813004560072,1.0103580113182116,4.927764173708144,copath_tau_mapt_REGION-RF_rank187_region282_cOT,282,cOT,187
beta,0.3636768387999207,0.1081556154884497,0.009875911584580947,547.0379910270857,126.589536562463,1.007761219538714,4.9002811959356976,copath_tau_mapt_REGION-RF_rank187_region282_cOT,282,cOT,187
gamma,0.14331568682973173,0.06781781631831707,0.0016568990116880903,1511.9201986475364,940.0179062940954,1.0022100317931562,13.543545861005933,copath_tau_mapt_REGION-RF_rank187_region282_cOT,282,cOT,187
sigma,0.08072715007314181,0.019399406715043966,0.0008972966597341268,754.0600399332511,647.5791874246959,1.0078241625908795,6.7547524941617345,copath_tau_mapt_REGION-RF_rank187_region282_cOT,282,cOT,187
u0,0.015016035314846028,0.006424584538121134,0.0001328466375668422,2091.4204047826115,1536.6823290472514,1.0016302733513762,18.734618528249563,copath_tau_mapt_REGION-RF_rank187_region282_cOT,282,cOT,187
alpha,1.4828788041845742,0.4384491944031491,0.011329418916311423,1369.116453812183,1697.3091218814202,1.0053007222123034,12.520154488785703,copath_tau_mapt_REGION-RF_rank67_region283_cLS,283,cLS,67
beta,0.7587012474657627,0.13054029472190048,0.0036601789475474247,1371.8193850771884,1320.7841043287601,1.0033278578328682,12.544871974954399,copath_tau_mapt_REGION-RF_rank67_region283_cLS,283,cLS,67
gamma,0.07547780061482451,0.0521076322746994,0.0013685940334725406,1325.5871781458268,1238.8649898671767,1.0029249607738415,12.122092472504887,copath_tau_mapt_REGION-RF_rank67_region283_cLS,283,cLS,67
sigma,0.21593083173547228,0.04429881690934329,0.000984711664273367,2070.6487899455396,1734.545735758722,1.0016615296666347,18.93545481098406,copath_tau_mapt_REGION-RF_rank67_region283_cLS,283,cLS,67
u0,0.010870123790805007,0.006302068219477967,0.000138293315892468,1561.8486469074594,822.9129060080226,1.001272797532633,14.28263190682889,copath_tau_mapt_REGION-RF_rank67_region283_cLS,283,cLS,67
alpha,0.7962209838422852,0.6053489676583866,0.012762565418639188,1477.9196819658182,827.0203268864664,1.004168569117331,20.967266048573755,copath_tau_mapt_REGION-RF_rank1_region284_cSF,284,cSF,390
beta,0.0192027857352542,0.996251507095368,0.019074206421342665,2732.473327274806,2192.105683502425,1.0010184530897714,38.76563518485403,copath_tau_mapt_REGION-RF_rank1_region284_cSF,284,cSF,390
gamma,0.08070958272722789,0.0607009580514325,0.0012045734782532894,1826.3382225648254,1180.3199389098284,1.0007357873921128,25.910284486002038,copath_tau_mapt_REGION-RF_rank1_region284_cSF,284,cSF,390
sigma,1.634368649270687,2.031021014429608,0.04241835052258099,2611.818411999028,2304.388381755,1.0027330655264444,37.05390230821326,copath_tau_mapt_REGION-RF_rank1_region284_cSF,284,cSF,390
u0,0.007930738301301634,0.006024779214641171,0.00011756054283024146,1650.468368542863,1142.2051100290064,1.0029756834481107,23.4152165440842,copath_tau_mapt_REGION-RF_rank1_region284_cSF,284,cSF,390
alpha,1.265547929633316,0.45175254850335816,0.011935579416966631,1208.244376572441,645.3872172691518,1.0021314659753893,12.598083315841818,copath_tau_mapt_REGION-RF_rank53_region285_cSH,285,cSH,53
beta,0.8816348311187282,0.20315446370057624,0.007403847582278445,1127.5958946839635,569.6256958435703,1.0018723381671903,11.757180338077132,copath_tau_mapt_REGION-RF_rank53_region285_cSH,285,cSH,53
gamma,0.0801280416411687,0.057907002860673115,0.0014710466318437452,1449.3118887884868,1181.8566303644247,0.999959836141774,15.111638241092797,copath_tau_mapt_REGION-RF_rank53_region285_cSH,285,cSH,53
sigma,0.29253208510654316,0.08369587570076728,0.002147300771419526,1773.6776620183653,2079.103652850926,1.0003703224858604,18.49372477523398,copath_tau_mapt_REGION-RF_rank53_region285_cSH,285,cSH,53
u0,0.009658691849947913,0.006234356540148636,0.00015866928384344688,1063.134395759873,794.4478894629538,1.0034504232309773,11.085055269791289,copath_tau_mapt_REGION-RF_rank53_region285_cSH,285,cSH,53
alpha,0.7936185173561466,0.5842650975105858,0.01240802416994806,1521.3787167682192,1068.6001742063195,1.0012481239176156,20.99466938202193,copath_tau_mapt_REGION-RF_rank1_region286_cBA,286,cBA,391
beta,0.0035859616107337612,0.9973787767538687,0.020936251785762056,2273.2343565276215,1499.0857331429427,1.002386262287864,31.370100828367093,copath_tau_mapt_REGION-RF_rank1_region286_cBA,286,cBA,391
gamma,0.0786357950549486,0.061047770493907784,0.001229978576248115,1666.1073132278507,1078.262348030186,1.0019756913121702,22.99189006041331,copath_tau_mapt_REGION-RF_rank1_region286_cBA,286,cBA,391
sigma,1.6129070576073687,2.008602700638647,0.04321310594101784,2331.9584006798555,2152.6347445736133,1.0008404581351797,32.18047886124136,copath_tau_mapt_REGION-RF_rank1_region286_cBA,286,cBA,391
u0,0.007841691645408632,0.005912588588287125,0.0001266217131115487,1478.51657989693,937.6504832431742,1.0025854342547547,20.40318194848451,copath_tau_mapt_REGION-RF_rank1_region286_cBA,286,cBA,391
alpha,0.9066313967985555,0.5192549564655721,0.015373579524057771,961.1728263955443,942.6711126244779,1.0024782004756756,3.9360066600964143,copath_tau_mapt_REGION-RF_rank181_region287_cCEA,287,cCEA,181
beta,0.6305260114199644,0.3608743559572162,0.012746459029941232,1095.4939128856283,951.4083341390344,1.0012672613247835,4.486052059318707,copath_tau_mapt_REGION-RF_rank181_region287_cCEA,287,cCEA,181
gamma,0.08319576502772409,0.062291864303493164,0.0014023602330851042,1250.833112504539,792.1878107085578,1.0038765821633113,5.122166717872806,copath_tau_mapt_REGION-RF_rank181_region287_cCEA,287,cCEA,181
sigma,0.09444342749145325,0.01985397006422521,0.0005622735806495844,1228.8549505722171,1353.4898482938595,1.0076329963211192,5.032166054759284,copath_tau_mapt_REGION-RF_rank181_region287_cCEA,287,cCEA,181
u0,0.011868167123764217,0.00628647133262294,0.00017449115733052424,1074.8974378034154,747.1054889457371,1.0042209187272095,4.401709409514396,copath_tau_mapt_REGION-RF_rank181_region287_cCEA,287,cCEA,181
alpha,1.0161107814605508,0.7045032595597157,0.028246007663106983,559.3677781042436,906.2635851160384,1.004190267574343,3.499000895156811,copath_tau_mapt_REGION-RF_rank221_region288_cIA,288,cIA,221
beta,0.39537780146339346,0.5640776277786692,0.02234238070336015,728.8795117040889,675.9498148439603,1.004750315271266,4.559343894561592,copath_tau_mapt_REGION-RF_rank221_region288_cIA,288,cIA,221
gamma,0.09328483246993532,0.06691914806661009,0.001776274686058911,1044.0449567838423,850.6747626965685,1.0020529665830213,6.5307913350879945,copath_tau_mapt_REGION-RF_rank221_region288_cIA,288,cIA,221
sigma,0.1720093365091592,0.038939158959707974,0.001458314132273373,671.876896639115,968.7656236427,1.0088889256397264,4.202776696832421,copath_tau_mapt_REGION-RF_rank221_region288_cIA,288,cIA,221
u0,0.012029824529680688,0.006932660639454637,0.0001853305959254452,1085.7045566670602,651.0981016967379,1.0056599351080808,6.791383709173741,copath_tau_mapt_REGION-RF_rank221_region288_cIA,288,cIA,221
